,Cluster,SITE,STATION,PREFIX,PAIRED,CHANNEL,TYPE,UTM_ZONE,EASTING,NORTHING,Ellipsoidal_Ht,Ortho_Ht,NOTES,array_folder_name,point_folder_name
572,6,79,49,SBT-06-79-49,SBT-06-79-50,0,ARU,11,650469.3207,6144102.771,692.8098,712.1828,,SBT-6-79,SBT-6-79-49
573,6,79,50,SBT-06-79-50,SBT-06-79-49,1,EXTMIC,11,650504.1888,6144097.566,682.7656,702.1386,,SBT-6-79,SBT-6-79-50
574,6,81,1,SBT-06-81-01,SBT-06-81-06,0,ARU,11,690464.8282,6119055.895,623.998,644.13,,SBT-6-81,SBT-6-81-1
575,6,81,2,SBT-06-81-02,SBT-06-81-07,0,ARU,11,690507.7046,6119056.608,620.9868,641.1188,,SBT-6-81,SBT-6-81-2
576,6,81,3,SBT-06-81-03,SBT-06-81-08,0,ARU,11,690536.7854,6119051.136,624.5506,644.6826,,SBT-6-81,SBT-6-81-3
577,6,81,4,SBT-06-81-04,SBT-06-81-09,0,ARU,11,690573.9276,6119050.379,625.2979,645.4299,,SBT-6-81,SBT-6-81-4
578,6,81,5,SBT-06-81-05,SBT-06-81-10,0,ARU,11,690609.6341,6119053.333,625.8131,645.9451,,SBT-6-81,SBT-6-81-5
579,6,81,6,SBT-06-81-06,SBT-06-81-01,1,EXTMIC,11,690463.6429,6119022.476,622.9564,643.0884,,SBT-6-81,SBT-6-81-6
580,6,81,7,SBT-06-81-07,SBT-06-81-02,1,EXTMIC,11,690499.4,6119018.5,627.425,647.5574,"Used coordinates from datasheet, differ from text file",SBT-6-81,SBT-6-81-7
581,6,81,8,SBT-06-81-08,SBT-06-81-03,1,EXTMIC,11,690535.9,6119017.3,627.922,648.0541,"Used coordinates from datasheet, differ from text file",SBT-6-81,SBT-6-81-8
582,6,81,9,SBT-06-81-09,SBT-06-81-04,1,EXTMIC,11,690572.7342,6119019.019,625.4671,645.5991,,SBT-6-81,SBT-6-81-9
583,6,81,10,SBT-06-81-10,SBT-06-81-05,1,EXTMIC,11,690606.765,6119015.31,627.3987,647.5307,,SBT-6-81,SBT-6-81-10
584,6,81,11,SBT-06-81-11,SBT-06-81-16,0,ARU,11,690468.2925,6118984.57,624.9686,645.1006,,SBT-6-81,SBT-6-81-11
585,6,81,12,SBT-06-81-12,SBT-06-81-17,0,ARU,11,690500.6534,6118982.727,624.1488,644.2808,,SBT-6-81,SBT-6-81-12
586,6,81,13,SBT-06-81-13,SBT-06-81-18,0,ARU,11,690532.6853,6118979.227,625.7751,645.9071,,SBT-6-81,SBT-6-81-13
587,6,81,14,SBT-06-81-14,SBT-06-81-19,0,ARU,11,690576.8153,6118983.192,626.538,646.67,,SBT-6-81,SBT-6-81-14
588,6,81,15,SBT-06-81-15,SBT-06-81-20,0,ARU,11,690601.4349,6118983.443,629.217,649.349,,SBT-6-81,SBT-6-81-15
589,6,81,16,SBT-06-81-16,SBT-06-81-11,1,EXTMIC,11,690472.5053,6118939.49,627.9467,648.0787,,SBT-6-81,SBT-6-81-16
590,6,81,17,SBT-06-81-17,SBT-06-81-12,1,EXTMIC,11,690500.7765,6118943.767,624.7128,644.8448,,SBT-6-81,SBT-6-81-17
591,6,81,18,SBT-06-81-18,SBT-06-81-13,1,EXTMIC,11,690534.1145,6118944.154,625.8356,645.9676,,SBT-6-81,SBT-6-81-18
592,6,81,19,SBT-06-81-19,SBT-06-81-14,1,EXTMIC,11,690570.7346,6118944.844,628.4548,648.5868,,SBT-6-81,SBT-6-81-19
593,6,81,20,SBT-06-81-20,SBT-06-81-15,1,EXTMIC,11,690607.6043,6118943.746,629.7149,649.8469,,SBT-6-81,SBT-6-81-20
594,6,81,21,SBT-06-81-21,SBT-06-81-26,0,ARU,11,690471.0759,6118909.843,624.448,644.58,,SBT-6-81,SBT-6-81-21
595,6,81,22,SBT-06-81-22,SBT-06-81-27,0,ARU,11,690509.9872,6118913.926,632.9991,653.1311,,SBT-6-81,SBT-6-81-22
596,6,81,23,SBT-06-81-23,SBT-06-81-28,0,ARU,11,690545.6153,6118912.499,641.867,661.999,,SBT-6-81,SBT-6-81-23
597,6,81,24,SBT-06-81-24,SBT-06-81-29,0,ARU,11,690569.5423,6118910.133,631.5908,651.7228,,SBT-6-81,SBT-6-81-24
598,6,81,25,SBT-06-81-25,SBT-06-81-30,0,ARU,11,690605.0008,6118910.221,633.5963,653.7283,,SBT-6-81,SBT-6-81-25
599,6,81,26,SBT-06-81-26,SBT-06-81-21,1,EXTMIC,11,690484.3632,6118876.077,625.4131,645.5451,,SBT-6-81,SBT-6-81-26
600,6,81,27,SBT-06-81-27,SBT-06-81-22,1,EXTMIC,11,690516.8868,6118881.338,629.5106,649.6426,,SBT-6-81,SBT-6-81-27
601,6,81,28,SBT-06-81-28,SBT-06-81-23,1,EXTMIC,11,690547.9069,6118881.192,640.3306,660.4626,,SBT-6-81,SBT-6-81-28
602,6,81,29,SBT-06-81-29,SBT-06-81-24,1,EXTMIC,11,690579.9367,6118878.512,632.7947,652.9267,,SBT-6-81,SBT-6-81-29
603,6,81,30,SBT-06-81-30,SBT-06-81-25,1,EXTMIC,11,690614.888,6118879.304,634.5459,654.6779,,SBT-6-81,SBT-6-81-30
604,6,81,31,SBT-06-81-31,SBT-06-81-36,0,ARU,11,690479.2781,6118842.285,627.0653,647.1973,,SBT-6-81,SBT-6-81-31
605,6,81,32,SBT-06-81-32,SBT-06-81-37,0,ARU,11,690516.4812,6118842.906,633.0374,653.1694,,SBT-6-81,SBT-6-81-32
606,6,81,33,SBT-06-81-33,SBT-06-81-38,0,ARU,11,690549.4765,6118850.204,635.4728,655.6048,,SBT-6-81,SBT-6-81-33
607,6,81,34,SBT-06-81-34,SBT-06-81-39,0,ARU,11,690586.2887,6118844.807,633.8345,653.9665,,SBT-6-81,SBT-6-81-34
608,6,81,35,SBT-06-81-35,SBT-06-81-40,0,ARU,11,690619.414,6118843.908,635.1285,655.2605,,SBT-6-81,SBT-6-81-35
609,6,81,36,SBT-06-81-36,SBT-06-81-31,1,EXTMIC,11,690472.7646,6118814.312,633.1528,653.2848,,SBT-6-81,SBT-6-81-36
610,6,81,37,SBT-06-81-37,SBT-06-81-32,1,EXTMIC,11,690511.9164,6118804.744,630.5564,650.6884,,SBT-6-81,SBT-6-81-37
611,6,81,38,SBT-06-81-38,SBT-06-81-33,1,EXTMIC,11,690550.5368,6118816.156,633.8639,653.9959,,SBT-6-81,SBT-6-81-38
612,6,81,39,SBT-06-81-39,SBT-06-81-34,1,EXTMIC,11,690584.2759,6118814.167,634.047,654.179,,SBT-6-81,SBT-6-81-39
613,6,81,40,SBT-06-81-40,SBT-06-81-35,1,EXTMIC,11,690616.7486,6118810.325,636.6072,656.7392,,SBT-6-81,SBT-6-81-40
614,6,81,41,SBT-06-81-41,SBT-06-81-46,0,ARU,11,690478.966,6118781.103,630.6395,650.7715,,SBT-6-81,SBT-6-81-41
615,6,81,42,SBT-06-81-42,SBT-06-81-47,0,ARU,11,690512.6899,6118771.042,632.5589,652.6909,,SBT-6-81,SBT-6-81-42
616,6,81,43,SBT-06-81-43,SBT-06-81-48,0,ARU,11,690554.425,6118768.82,636.0609,656.1929,,SBT-6-81,SBT-6-81-43
617,6,81,44,SBT-06-81-44,SBT-06-81-49,0,ARU,11,690579.1605,6118773.093,638.3708,658.5028,,SBT-6-81,SBT-6-81-44
618,6,81,45,SBT-06-81-45,SBT-06-81-50,0,ARU,11,690620.2393,6118769.408,639.2471,659.3791,,SBT-6-81,SBT-6-81-45
619,6,81,46,SBT-06-81-46,SBT-06-81-41,1,EXTMIC,11,690478.9342,6118739.975,622.7302,642.8622,,SBT-6-81,SBT-6-81-46
620,6,81,47,SBT-06-81-47,SBT-06-81-42,1,EXTMIC,11,690514.4561,6118743.84,629.3192,649.4512,,SBT-6-81,SBT-6-81-47
621,6,81,48,SBT-06-81-48,SBT-06-81-43,1,EXTMIC,11,690553.5538,6118734.718,634.7162,654.8482,,SBT-6-81,SBT-6-81-48
622,6,81,49,SBT-06-81-49,SBT-06-81-44,1,EXTMIC,11,690582.2171,6118731.321,631.7193,651.8513,,SBT-6-81,SBT-6-81-49
623,6,81,50,SBT-06-81-50,SBT-06-81-45,1,EXTMIC,11,690614.5882,6118741.864,633.7403,653.8723,,SBT-6-81,SBT-6-81-50
624,6,83,1,SBT-06-83-01,SBT-06-83-02,0,ARU,11,661604.4831,6121264.165,690.6075,710.1565,,SBT-6-83,SBT-6-83-1
625,6,83,2,SBT-06-83-02,SBT-06-83-01,1,EXTMIC,11,661628.4448,6121279.184,690.1221,709.6711,,SBT-6-83,SBT-6-83-2
626,6,83,3,SBT-06-83-03,SBT-06-83-04,0,ARU,11,661671.7186,6121299.965,694.7713,714.3203,,SBT-6-83,SBT-6-83-3
627,6,83,4,SBT-06-83-04,SBT-06-83-03,1,EXTMIC,11,661702.2272,6121316.064,687.4321,706.9811,,SBT-6-83,SBT-6-83-4
628,6,83,5,SBT-06-83-05,SBT-06-83-50,0,ARU,11,661723.613,6121332.979,686.1641,705.7131,,SBT-6-83,SBT-6-83-5
629,6,83,6,SBT-06-83-06,SBT-06-83-11,0,ARU,11,661619.9734,6121236.482,687.5427,707.0917,,SBT-6-83,SBT-6-83-6
630,6,83,7,SBT-06-83-07,SBT-06-83-12,0,ARU,11,661648.2413,6121251.668,689.1317,708.6807,,SBT-6-83,SBT-6-83-7
631,6,83,8,SBT-06-83-08,SBT-06-83-13,0,ARU,11,661676.8097,6121279.102,690.0457,709.5947,,SBT-6-83,SBT-6-83-8
632,6,83,9,SBT-06-83-09,SBT-06-83-14,0,ARU,11,661716.7113,6121285.994,686.8137,706.3627,,SBT-6-83,SBT-6-83-9
633,6,83,10,SBT-06-83-10,SBT-06-83-15,0,ARU,11,661738.2106,6121308.724,685.7657,705.3147,,SBT-6-83,SBT-6-83-10
634,6,83,11,SBT-06-83-11,SBT-06-83-06,1,EXTMIC,11,661635.7212,6121208.76,696.8065,716.3555,,SBT-6-83,SBT-6-83-11
635,6,83,12,SBT-06-83-12,SBT-06-83-07,1,EXTMIC,11,661667.8344,6121223.471,688.6849,708.2339,,SBT-6-83,SBT-6-83-12
636,6,83,13,SBT-06-83-13,SBT-06-83-08,1,EXTMIC,11,661697.4177,6121239.417,688.1609,707.7099,,SBT-6-83,SBT-6-83-13
637,6,83,14,SBT-06-83-14,SBT-06-83-09,1,EXTMIC,11,661732.6776,6121252.09,686.1069,705.6559,,SBT-6-83,SBT-6-83-14
638,6,83,15,SBT-06-83-15,SBT-06-83-10,1,EXTMIC,11,661760.9328,6121268.399,683.5136,703.0626,,SBT-6-83,SBT-6-83-15
639,6,83,16,SBT-06-83-16,SBT-06-83-21,0,ARU,11,661658.1576,6121168.529,687.3094,706.8584,,SBT-6-83,SBT-6-83-16
640,6,83,17,SBT-06-83-17,SBT-06-83-22,0,ARU,11,661677.7592,6121193.767,687.4386,706.9876,,SBT-6-83,SBT-6-83-17
641,6,83,18,SBT-06-83-18,SBT-06-83-23,0,ARU,11,661728.6572,6121199.013,686.9873,706.5363,,SBT-6-83,SBT-6-83-18
642,6,83,19,SBT-06-83-19,SBT-06-83-24,0,ARU,11,661743.3697,6121219.884,686.3117,705.8607,,SBT-6-83,SBT-6-83-19
643,6,83,20,SBT-06-83-20,SBT-06-83-25,0,ARU,11,661781.2969,6121244.31,684.063,703.612,,SBT-6-83,SBT-6-83-20
644,6,83,21,SBT-06-83-21,SBT-06-83-16,1,EXTMIC,11,661671.197,6121143.129,684.1589,703.7079,,SBT-6-83,SBT-6-83-21
645,6,83,22,SBT-06-83-22,SBT-06-83-17,1,EXTMIC,11,661699.1437,6121163.47,686.8601,706.4091,,SBT-6-83,SBT-6-83-22
646,6,83,23,SBT-06-83-23,SBT-06-83-18,1,EXTMIC,11,661735.1026,6121176.328,687.9533,707.5023,,SBT-6-83,SBT-6-83-23
647,6,83,24,SBT-06-83-24,SBT-06-83-19,1,EXTMIC,11,661762.1913,6121191.263,684.9167,704.4657,,SBT-6-83,SBT-6-83-24
648,6,83,25,SBT-06-83-25,SBT-06-83-20,1,EXTMIC,11,661792.7575,6121209.744,684.177,703.726,,SBT-6-83,SBT-6-83-25
649,6,83,26,SBT-06-83-26,SBT-06-83-31,0,ARU,11,661561.1434,6121425.09,688.6471,708.1961,,SBT-6-83,SBT-6-83-26
650,6,83,27,SBT-06-83-27,SBT-06-83-32,0,ARU,11,661589.717,6121437.331,691.0964,710.6454,,SBT-6-83,SBT-6-83-27
651,6,83,28,SBT-06-83-28,SBT-06-83-33,0,ARU,11,661614.3537,6121460.208,698.9036,718.4526,,SBT-6-83,SBT-6-83-28
652,6,83,29,SBT-06-83-29,SBT-06-83-34,0,ARU,11,661645.1641,6121476.133,686.4959,706.0449,,SBT-6-83,SBT-6-83-29
653,6,83,30,SBT-06-83-30,SBT-06-83-35,0,ARU,11,661679.8907,6121501.684,688.8805,708.4295,,SBT-6-83,SBT-6-83-30
654,6,83,31,SBT-06-83-31,SBT-06-83-26,1,EXTMIC,11,661568.6337,6121397.451,690.3396,709.8886,,SBT-6-83,SBT-6-83-31
655,6,83,32,SBT-06-83-32,SBT-06-83-27,1,EXTMIC,11,661597.9829,6121413.423,692.1632,711.7122,"Adjusted coordinates (0,1.3) JG: easting had been changed instead of northing",SBT-6-83,SBT-6-83-32
656,6,83,33,SBT-06-83-33,SBT-06-83-28,1,EXTMIC,11,661625.0223,6121433.54,689.3864,708.9354,,SBT-6-83,SBT-6-83-33
657,6,83,34,SBT-06-83-34,SBT-06-83-29,1,EXTMIC,11,661659.9362,6121455.977,686.6424,706.1914,,SBT-6-83,SBT-6-83-34
658,6,83,35,SBT-06-83-35,SBT-06-83-30,1,EXTMIC,11,661692.2516,6121466.607,684.4849,704.0339,"Adjusted coordinates (0,1.5) JG:easting had been changed instead of northing",SBT-6-83,SBT-6-83-35
659,6,83,36,SBT-06-83-36,SBT-06-83-41,0,ARU,11,661598.1838,6121367.918,687.8053,707.3543,,SBT-6-83,SBT-6-83-36
660,6,83,37,SBT-06-83-37,SBT-06-83-42,0,ARU,11,661618.1891,6121385.214,689.017,708.566,,SBT-6-83,SBT-6-83-37
661,6,83,38,SBT-06-83-38,SBT-06-83-43,0,ARU,11,661647.1777,6121408.26,691.0468,710.5958,,SBT-6-83,SBT-6-83-38
662,6,83,39,SBT-06-83-39,SBT-06-83-44,0,ARU,11,661682.966,6121423.088,682.3939,701.9429,,SBT-6-83,SBT-6-83-39
663,6,83,40,SBT-06-83-40,SBT-06-83-45,0,ARU,11,661710.7714,6121438.461,685.486,705.035,,SBT-6-83,SBT-6-83-40
664,6,83,41,SBT-06-83-41,SBT-06-83-36,1,EXTMIC,11,661603.0479,6121334.697,691.3428,710.8918,,SBT-6-83,SBT-6-83-41
665,6,83,42,SBT-06-83-42,SBT-06-83-37,1,EXTMIC,11,661626.1932,6121349.916,703.0176,722.5666,,SBT-6-83,SBT-6-83-42
666,6,83,43,SBT-06-83-43,SBT-06-83-38,1,EXTMIC,11,661664.3252,6121365.701,690.8328,710.3818,,SBT-6-83,SBT-6-83-43
667,6,83,44,SBT-06-83-44,SBT-06-83-39,1,EXTMIC,11,661699.3674,6121384.35,684.8184,704.3674,,SBT-6-83,SBT-6-83-44
668,6,83,45,SBT-06-83-45,SBT-06-83-40,1,EXTMIC,11,661731.1998,6121403.315,685.9301,705.4791,,SBT-6-83,SBT-6-83-45
669,6,83,46,SBT-06-83-46,SBT-06-83-47,0,ARU,11,661620.3468,6121306.476,691.794,711.343,,SBT-6-83,SBT-6-83-46
670,6,83,47,SBT-06-83-47,SBT-06-83-46,1,EXTMIC,11,661649.8269,6121325.902,696.1722,715.7212,,SBT-6-83,SBT-6-83-47
671,6,83,48,SBT-06-83-48,SBT-06-83-49,0,ARU,11,661685.2052,6121337.295,688.9543,708.5033,,SBT-6-83,SBT-6-83-48
672,6,83,49,SBT-06-83-49,SBT-06-83-48,1,EXTMIC,11,661710.7966,6121355.597,686.0843,705.6333,,SBT-6-83,SBT-6-83-49
673,6,83,50,SBT-06-83-50,SBT-06-83-05,1,EXTMIC,11,661744.2685,6121369.937,686.278,705.827,,SBT-6-83,SBT-6-83-50
674,6,84,21,SBT-06-84-21,SBT-06-84-26,0,ARU,11,646048.2859,6120707.196,689.0718,708.2668,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-21
675,6,84,22,SBT-06-84-22,SBT-06-84-27,0,ARU,11,646073.9037,6120713.308,687.2917,706.4867,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-22
676,6,84,23,SBT-06-84-23,SBT-06-84-28,0,ARU,11,646114.9797,6120712.542,692.5374,711.7324,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-23
677,6,84,24,SBT-06-84-24,SBT-06-84-29,0,ARU,11,646146.5845,6120708.855,694.7305,713.9255,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-24
678,6,84,25,SBT-06-84-25,SBT-06-84-30,0,ARU,11,646184.1213,6120714.774,695.4573,714.6523,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-25
679,6,84,26,SBT-06-84-26,SBT-06-84-21,1,EXTMIC,11,646044.3904,6120679.652,689.4788,708.6738,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-26
680,6,84,27,SBT-06-84-27,SBT-06-84-22,1,EXTMIC,11,646074.615,6120680.784,691.131,710.326,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-27
681,6,84,28,SBT-06-84-28,SBT-06-84-23,1,EXTMIC,11,646117.0538,6120676.857,690.3027,709.4977,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-28
682,6,84,29,SBT-06-84-29,SBT-06-84-24,1,EXTMIC,11,646146.7513,6120676.002,690.7517,709.9467,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-29
683,6,84,30,SBT-06-84-30,SBT-06-84-25,1,EXTMIC,11,646184.8199,6120670.688,690.5267,709.7217,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-30
684,6,84,31,SBT-06-84-31,SBT-06-84-36,0,ARU,11,646041.9041,6120634.134,690.2877,709.4827,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-31
685,6,84,32,SBT-06-84-32,SBT-06-84-37,0,ARU,11,646082.0123,6120647.412,695.0273,714.2223,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-32
686,6,84,33,SBT-06-84-33,SBT-06-84-38,0,ARU,11,646117.4485,6120641.782,698.7982,717.9932,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-33
687,6,84,34,SBT-06-84-34,SBT-06-84-39,0,ARU,11,646152.0864,6120638.247,695.1284,714.3234,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-34
688,6,84,35,SBT-06-84-35,SBT-06-84-40,0,ARU,11,646184.0422,6120641.992,697.4331,716.6281,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-35
689,6,84,36,SBT-06-84-36,SBT-06-84-31,1,EXTMIC,11,646049.7631,6120606.861,691.1722,710.3672,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-36
690,6,84,37,SBT-06-84-37,SBT-06-84-32,1,EXTMIC,11,646076.2286,6120620.773,700.7595,719.9545,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-37
691,6,84,38,SBT-06-84-38,SBT-06-84-33,1,EXTMIC,11,646117.4367,6120610.13,690.6773,709.8723,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-38
692,6,84,39,SBT-06-84-39,SBT-06-84-34,1,EXTMIC,11,646143.6274,6120612.374,693.5879,712.7829,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-39
693,6,84,40,SBT-06-84-40,SBT-06-84-35,1,EXTMIC,11,646181.2874,6120609.739,697.6951,716.8901,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-40
694,6,84,41,SBT-06-84-41,SBT-06-84-46,0,ARU,11,646046.296,6120574.174,691.7146,710.9096,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-41
695,6,84,42,SBT-06-84-42,SBT-06-84-47,0,ARU,11,646080.8849,6120573.013,695.668,714.863,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-42
696,6,84,43,SBT-06-84-43,SBT-06-84-48,0,ARU,11,646112.9572,6120568.87,696.2143,715.4093,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-43
697,6,84,44,SBT-06-84-44,SBT-06-84-49,0,ARU,11,646156.0787,6120574.588,694.0002,713.1952,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-44
698,6,84,45,SBT-06-84-45,SBT-06-84-50,0,ARU,11,646182.0064,6120570.516,702.5973,721.7923,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-45
699,6,84,46,SBT-06-84-46,SBT-06-84-41,1,EXTMIC,11,646049.7327,6120542.794,694.6706,713.8656,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-46
700,6,84,47,SBT-06-84-47,SBT-06-84-42,1,EXTMIC,11,646076.3005,6120541.847,696.8675,716.0625,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-47
701,6,84,48,SBT-06-84-48,SBT-06-84-43,1,EXTMIC,11,646114.7777,6120545.864,698.5484,717.7434,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-48
702,6,84,49,SBT-06-84-49,SBT-06-84-44,1,EXTMIC,11,646147.5185,6120537.778,704.2248,723.4198,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-49
703,6,84,50,SBT-06-84-50,SBT-06-84-45,1,EXTMIC,11,646183.9373,6120543.39,703.9821,723.1771,Re-project then calculated 3D shift manually,SBT-6-84,SBT-6-84-50
